libro,termino,frecuencia,tf,df,idf,tf_idf
Navy Day,depression,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,parked,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,yards,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,glassy,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,character,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,sergeant's,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,tracks,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,parapet,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,weapons,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,bys,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,shrinking,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,insignificance,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,looming,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,patton,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,display,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,typical,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,example,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,lines,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,roared,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,ingenuity,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,units,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,supported,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,ballerinas,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,rooted,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,hushed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,rehearsal,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,tension,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,eyeballs,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,bulging,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,watch,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,civilian,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,employees,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,effect,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,colonel's,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,intricate,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,patterns,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,backed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,puffing,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,words,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,ton,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,filled,2,0.0022988505747126436,2,0.6931471805599453,0.0015934417943906788
Navy Day,infantry,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,hours,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,hidden,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,pond,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,rumbled,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,colonel,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,robert,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,brooke,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,experimental,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,laboratory,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,highway,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,mechanics,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,pushing,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,feat,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,accomplished,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,dornifier,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,scientist,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,immediate,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,area,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,weight,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,guidance,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,tail,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,evenly,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,distributed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,causing,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,depressions,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,rumble,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,sped,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,hurled,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,intensifying,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,cheap,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,method,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,crossing,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,star,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,clear,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,flame,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,gushed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,vision,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,united,2,0.0022988505747126436,2,0.6931471805599453,0.0015934417943906788
Navy Day,past,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,drydocks,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,cumbersome,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,junk,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,keeps,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,oceans,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,liquids,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,ship,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,rang,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,trumpet,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,victory,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,mark,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,debinder,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,seeing,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,battleground,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,airfield,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,runway,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,planes,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,aircraft,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,avenue,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,battleship,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,solids,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,shooting,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,utilizing,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,convoys,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,blanket,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,pipe,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,familiar,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,whooshing,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,park,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,taxpayer's,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,pocketbook,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,leaden,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,hearts,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,justified,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,wrath,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,contempt,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,agnes,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,fired,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,imaginations,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,particularly,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,reduction,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,budget,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,considered,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,collective,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,sinker,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,lumped,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,casual,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,heading,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,lips,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,representatives,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,listened,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,closely,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,election,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,curled,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,appeal,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,afloat,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,taxpayer,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,hard,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,earned,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,grated,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,america's,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,attacks,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,coney,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,torrent,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,overwhelming,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,washington,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,descended,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,packages,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,telegrams,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,mighty,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,landing,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,lake,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,erie,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,bullman,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,seagoing,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,grinning,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,beachhead,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,added,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,ensigns,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,orders,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,burn,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,limericks,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,newer,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,daily,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,photographs,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,limerick,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,entire,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,recipient,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,deprecatory,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,vast,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,quantity,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,cardboard,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,scribe,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,flow,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,building,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,buzzing,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,cards,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,quailed,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,piercing,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,paunchy,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,heavy,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,atlantic,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,biblical,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,amendment,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,prophet,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,thousands,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,releases,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,poured,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,unending,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,fought,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,pro,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,novelty,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,black,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,waist,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,walked,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,bosom,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,quiet,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,island,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,wore,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,share,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,newspapers,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,ratification,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,votes,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,certain,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
Navy Day,follow,1,0.0011494252873563218,1,1.3862943611198906,0.0015934417943906788
2 B R 0 2 B,just,5,0.005186721991701245,3,0.28768207245178085,0.0014921269318038425
2 B R 0 2 B,want,5,0.005186721991701245,3,0.28768207245178085,0.0014921269318038425
2 B R 0 2 B,planet,5,0.005186721991701245,3,0.28768207245178085,0.0014921269318038425
2 B R 0 2 B,know,5,0.005186721991701245,3,0.28768207245178085,0.0014921269318038425
Keep Out,amazing,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,killed,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,months,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,history,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,constant,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,waited,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,wait,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,signal,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,case,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,choice,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,i'd,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,non,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,plant,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,plenty,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,terrestrial,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,rays,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,guess,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,end,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,radio,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,important,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,gone,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,happy,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,brilliant,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,thirty,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,trying,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,bring,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,tanks,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,tried,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,lesser,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,alien,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,eat,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,die,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,zero,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,nurses,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,need,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,spread,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,shouldered,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,waiting,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,content,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,later,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,volunteered,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,similar,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,given,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,quite,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,understand,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
Keep Out,good,1,0.0021141649048625794,2,0.6931471805599453,0.0014654274430442819
The Eyes Have It,want,2,0.005025125628140704,3,0.28768207245178085,0.0014456385550340746
The Eyes Have It,away,2,0.005025125628140704,3,0.28768207245178085,0.0014456385550340746
The Eyes Have It,hand,2,0.005025125628140704,3,0.28768207245178085,0.0014456385550340746
The Eyes Have It,continued,2,0.005025125628140704,3,0.28768207245178085,0.0014456385550340746
The Eyes Have It,rest,2,0.005025125628140704,3,0.28768207245178085,0.0014456385550340746
The Eyes Have It,matter,2,0.005025125628140704,3,0.28768207245178085,0.0014456385550340746
The Eyes Have It,slowly,2,0.005025125628140704,3,0.28768207245178085,0.0014456385550340746
The Eyes Have It,face,2,0.005025125628140704,3,0.28768207245178085,0.0014456385550340746
The Eyes Have It,taking,2,0.005025125628140704,3,0.28768207245178085,0.0014456385550340746
The Eyes Have It,took,2,0.005025125628140704,3,0.28768207245178085,0.0014456385550340746
2 B R 0 2 B,chief,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,sweet,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,blindingly,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,lovin,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,toodle,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,imagine,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,practically,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,real,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,muralist,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,seal,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,kisses,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,hospital's,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,office,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,portraits,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,blank,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,song,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,honey,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,here's,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,musette,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,popular,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,singing,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,corridor,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,sad,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,blanks,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,depend,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,mustaches,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,sprouted,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,bugs,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,sprayed,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,seedlings,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,planted,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,soil,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,sickly,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,obstetrician,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,pulled,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,uniforms,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,fertilizer,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,holland,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,burners,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,refuse,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,leaves,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,raked,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,water,2,0.002074688796680498,2,0.6931471805599453,0.0014380646899583927
2 B R 0 2 B,light,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,weeds,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,medallion,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,grapes,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,color,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,cap,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,mustache,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,unmistakable,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,hair,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,facial,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,turnstile,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,perched,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
2 B R 0 2 B,pose,1,0.001037344398340249,1,1.3862943611198906,0.0014380646899583927
